Adding user asrivastava64 to group authjobs
Script began: Mon Sep 15 15:04:19 EDT 2014
Node: jinx8
Current directory: /nethome/asrivastava64/lab2-ankitsri/numa

=== Running 100 trials of NUMA on 10 million elements ... ===
10000000 0 0.012741 9.41841
10000000 1 0.012753 9.40955
10000000 2 0.012765 9.40071
10000000 3 0.012721 9.43322
10000000 4 0.012736 9.42211
10000000 5 0.01275 9.41176
10000000 6 0.012757 9.4066
10000000 7 0.01276 9.40439
10000000 8 0.012746 9.41472
10000000 9 0.012739 9.41989
10000000 10 0.012797 9.3772
10000000 11 0.012713 9.43916
10000000 12 0.012753 9.40955
10000000 13 0.012728 9.42803
10000000 14 0.01275 9.41176
10000000 15 0.012732 9.42507
10000000 16 0.012764 9.40144
10000000 17 0.012739 9.41989
10000000 18 0.012727 9.42877
10000000 19 0.012785 9.386
10000000 20 0.01277 9.39702
10000000 21 0.012748 9.41324
10000000 22 0.01272 9.43396
10000000 23 0.012784 9.38673
10000000 24 0.012718 9.43545
10000000 25 0.01273 9.42655
10000000 26 0.012735 9.42285
10000000 27 0.012756 9.40734
10000000 28 0.012815 9.36403
10000000 29 0.0128 9.375
10000000 30 0.012798 9.37647
10000000 31 0.012753 9.40955
10000000 32 0.012752 9.41029
10000000 33 0.012762 9.40291
10000000 34 0.01279 9.38233
10000000 35 0.012732 9.42507
10000000 36 0.012738 9.42063
10000000 37 0.01273 9.42655
10000000 38 0.012764 9.40144
10000000 39 0.012744 9.4162
10000000 40 0.012727 9.42877
10000000 41 0.012776 9.39261
10000000 42 0.012732 9.42507
10000000 43 0.012765 9.40071
10000000 44 0.012744 9.4162
10000000 45 0.012754 9.40881
10000000 46 0.012741 9.41841
10000000 47 0.012768 9.3985
10000000 48 0.012762 9.40291
10000000 49 0.012731 9.42581
10000000 50 0.012761 9.40365
10000000 51 0.012787 9.38453
10000000 52 0.012791 9.3816
10000000 53 0.012749 9.4125
10000000 54 0.012745 9.41546
10000000 55 0.012717 9.43619
10000000 56 0.012771 9.39629
10000000 57 0.012773 9.39482
10000000 58 0.012737 9.42137
10000000 59 0.012759 9.40513
10000000 60 0.012778 9.39114
10000000 61 0.012736 9.42211
10000000 62 0.012774 9.39408
10000000 63 0.012745 9.41546
10000000 64 0.012769 9.39776
10000000 65 0.01277 9.39702
10000000 66 0.012753 9.40955
10000000 67 0.012759 9.40513
10000000 68 0.012771 9.39629
10000000 69 0.012743 9.41693
10000000 70 0.012729 9.42729
10000000 71 0.012756 9.40734
10000000 72 0.012747 9.41398
10000000 73 0.012704 9.44584
10000000 74 0.013981 8.58308
10000000 75 0.012722 9.43248
10000000 76 0.012739 9.41989
10000000 77 0.012731 9.42581
10000000 78 0.012694 9.45329
10000000 79 0.012659 9.47942
10000000 80 0.012665 9.47493
10000000 81 0.012688 9.45776
10000000 82 0.012675 9.46746
10000000 83 0.012653 9.48392
10000000 84 0.012694 9.45329
10000000 85 0.01266 9.47867
10000000 86 0.012699 9.44956
10000000 87 0.012833 9.35089
10000000 88 0.012695 9.45254
10000000 89 0.012654 9.48317
10000000 90 0.012718 9.43545
10000000 91 0.012714 9.43841
10000000 92 0.012666 9.47418
10000000 93 0.012715 9.43767
10000000 94 0.012693 9.45403
10000000 95 0.01271 9.44138
10000000 96 0.012668 9.47269
10000000 97 0.012667 9.47343
10000000 98 0.012751 9.41103
10000000 99 0.012725 9.43026

=== Done! ===
Removing user asrivastava64 from group authjobs
